0,1,2
Genesis 3:11,לבלתי,472
Genesis 3:11,אכל,51
Genesis 3:11,ממנו,136
Genesis 3:11,אכלת,451
Genesis 3:12,ויאמר,257
Genesis 3:12,האדם,50
Genesis 3:12,האשה,311
Genesis 3:12,אשר,501
Genesis 3:12,נתתה,855
Genesis 3:12,עמדי,124
Genesis 3:12,הוא,12
Genesis 3:12,נתנה,505
Genesis 3:12,לי,40
Genesis 3:12,מן,90
Genesis 3:12,העץ,165
Genesis 3:12,ואכל,57
Genesis 3:13,ויאמר,257
Genesis 3:13,יהוה,26
Genesis 3:13,אלהים,86
Genesis 3:13,לאשה,336
Genesis 3:13,מה,45
Genesis 3:13,זאת,408
Genesis 3:13,עשית,780
Genesis 3:13,ותאמר,647
Genesis 3:13,האשה,311
Genesis 3:13,הנחש,363
Genesis 3:13,השיאני,376
Genesis 3:13,ואכל,57
Genesis 3:14,ויאמר,257
Genesis 3:14,יהוה,26
Genesis 3:14,אלהים,86
Genesis 3:14,אל,31
Genesis 3:14,הנחש,363
Genesis 3:14,כי,30
Genesis 3:14,עשית,780
Genesis 3:14,זאת,408
Genesis 3:14,ארור,407
Genesis 3:14,אתה,406
Genesis 3:14,מכל,90
Genesis 3:14,הבהמה,57
Genesis 3:14,ומכל,96
Genesis 3:14,חית,418
Genesis 3:14,השדה,314
Genesis 3:14,על,100
Genesis 3:14,גחנך,81
Genesis 3:14,תלך,450
Genesis 3:14,ועפר,356
Genesis 3:14,תאכל,451
Genesis 3:14,כל,50
Genesis 3:14,ימי,60
Genesis 3:14,חייך,48
Genesis 3:15,ואיבה,24
Genesis 3:15,אשית,711
Genesis 3:15,בינך,82
Genesis 3:15,ובין,68
Genesis 3:15,האשה,311
Genesis 3:15,ובין,68
Genesis 3:15,זרעך,297
Genesis 3:15,ובין,68
Genesis 3:15,זרעה,282
Genesis 3:15,הוא,12
Genesis 3:15,ישופך,416
Genesis 3:15,ראש,501
Genesis 3:15,ואתה,412
Genesis 3:15,תשופנו,842
Genesis 3:15,עקב,172
Genesis 3:16,אל,31
Genesis 3:16,האשה,311
Genesis 3:16,אמר,241
Genesis 3:16,הרבה,212
Genesis 3:16,ארבה,208
Genesis 3:16,עצבונך,238
Genesis 3:16,והרנך,281
Genesis 3:16,בעצב,164
Genesis 3:16,תלדי,444
Genesis 3:16,בנים,102
Genesis 3:16,ואל,37
Genesis 3:16,אישך,331
Genesis 3:16,תשוקתך,1226
Genesis 3:16,והוא,18
Genesis 3:16,ימשל,380
Genesis 3:16,בך,22
Genesis 3:17,ולאדם,81
Genesis 3:17,אמר,241
Genesis 3:17,כי,30
Genesis 3:17,שמעת,810
Genesis 3:17,לקול,166
Genesis 3:17,אשתך,721
Genesis 3:17,ותאכל,457
Genesis 3:17,מן,90
Genesis 3:17,העץ,165
Genesis 3:17,אשר,501
Genesis 3:17,צויתיך,536
Genesis 3:17,לאמר,271
Genesis 3:17,לא,31
Genesis 3:17,תאכל,451
Genesis 3:17,ממנו,136
Genesis 3:17,ארורה,412
Genesis 3:17,האדמה,55
Genesis 3:17,בעבורך,300
Genesis 3:17,בעצבון,220
Genesis 3:17,תאכלנה,506
Genesis 3:17,כל,50
Genesis 3:17,ימי,60
Genesis 3:17,חייך,48
Genesis 3:18,וקוץ,202
Genesis 3:18,ודרדר,414
Genesis 3:18,תצמיח,548
Genesis 3:18,לך,50
Genesis 3:18,ואכלת,457
Genesis 3:18,את,401
Genesis 3:18,עשב,372
Genesis 3:18,השדה,314
Genesis 3:19,בזעת,479
Genesis 3:19,אפיך,111
Genesis 3:19,תאכל,451
Genesis 3:19,לחם,78
Genesis 3:19,עד,74
Genesis 3:19,שובך,328
Genesis 3:19,אל,31
Genesis 3:19,האדמה,55
Genesis 3:19,כי,30
Genesis 3:19,ממנה,135
Genesis 3:19,לקחת,538
Genesis 3:19,כי,30
Genesis 3:19,עפר,350
Genesis 3:19,אתה,406
Genesis 3:19,ואל,37
Genesis 3:19,עפר,350
Genesis 3:19,תשוב,708
Genesis 3:20,ויקרא,317
Genesis 3:20,האדם,50
Genesis 3:20,שם,340
Genesis 3:20,אשתו,707
Genesis 3:20,חוה,19
Genesis 3:20,כי,30
Genesis 3:20,הוא,12
Genesis 3:20,היתה,420
Genesis 3:20,אם,41
Genesis 3:20,כל,50
Genesis 3:20,חי,18
Genesis 3:21,ויעש,386
Genesis 3:21,יהוה,26
Genesis 3:21,אלהים,86
Genesis 3:21,לאדם,75
Genesis 3:21,ולאשתו,743
Genesis 3:21,כתנות,876
Genesis 3:21,עור,276
Genesis 3:21,וילבשם,388
Genesis 3:22,ויאמר,257
Genesis 3:22,יהוה,26
Genesis 3:22,אלהים,86
Genesis 3:22,הן,55
Genesis 3:22,האדם,50
Genesis 3:22,היה,20
Genesis 3:22,כאחד,33
Genesis 3:22,ממנו,136
Genesis 3:22,לדעת,504
Genesis 3:22,טוב,17
Genesis 3:22,ורע,276
Genesis 3:22,ועתה,481
Genesis 3:22,פן,130
Genesis 3:22,ישלח,348
Genesis 3:22,ידו,20
Genesis 3:22,ולקח,144
Genesis 3:22,גם,43
Genesis 3:22,מעץ,200
Genesis 3:22,החיים,73
Genesis 3:22,ואכל,57
Genesis 3:22,וחי,24
Genesis 3:22,לעלם,170
Genesis 3:23,וישלחהו,365
Genesis 3:23,יהוה,26
Genesis 3:23,אלהים,86
Genesis 3:23,מגן,93
Genesis 3:23,עדן,124
Genesis 3:23,לעבד,106
Genesis 3:23,את,401
Genesis 3:23,האדמה,55
Genesis 3:23,אשר,501
Genesis 3:23,לקח,138
Genesis 3:23,משם,380
Genesis 3:24,ויגרש,519
Genesis 3:24,את,401
Genesis 3:24,האדם,50
Genesis 3:24,וישכן,386
Genesis 3:24,מקדם,184
Genesis 3:24,לגן,83
Genesis 3:24,עדן,124
Genesis 3:24,את,401
Genesis 3:24,הכרבים,277
Genesis 3:24,ואת,407
Genesis 3:24,להט,44
Genesis 3:24,החרב,215
Genesis 3:24,המתהפכת,950
Genesis 3:24,לשמר,570
Genesis 3:24,את,401
Genesis 3:24,דרך,224
Genesis 3:24,עץ,160
Genesis 3:24,החיים,73
Genesis 4:1,והאדם,56
Genesis 4:1,ידע,84
Genesis 4:1,את,401
Genesis 4:1,חוה,19
Genesis 4:1,אשתו,707
Genesis 4:1,ותהר,611
Genesis 4:1,ותלד,440
Genesis 4:1,את,401
Genesis 4:1,קין,160
Genesis 4:1,ותאמר,647
Genesis 4:1,קניתי,570
Genesis 4:1,איש,311
Genesis 4:1,את,401
Genesis 4:1,יהוה,26
Genesis 4:2,ותסף,546
Genesis 4:2,ללדת,464
Genesis 4:2,את,401
Genesis 4:2,אחיו,25
Genesis 4:2,את,401
Genesis 4:2,הבל,37
Genesis 4:2,ויהי,31
Genesis 4:2,הבל,37
Genesis 4:2,רעה,275
Genesis 4:2,צאן,141
Genesis 4:2,וקין,166
Genesis 4:2,היה,20
Genesis 4:2,עבד,76
Genesis 4:2,אדמה,50
Genesis 4:3,ויהי,31
Genesis 4:3,מקץ,230
Genesis 4:3,ימים,100
Genesis 4:3,ויבא,19
Genesis 4:3,קין,160
Genesis 4:3,מפרי,330
Genesis 4:3,האדמה,55
Genesis 4:3,מנחה,103
Genesis 4:3,ליהוה,56
Genesis 4:4,והבל,43
Genesis 4:4,הביא,18
Genesis 4:4,גם,43
Genesis 4:4,הוא,12
Genesis 4:4,מבכרות,668
Genesis 4:4,צאנו,147
Genesis 4:4,ומחלבהן,141
Genesis 4:4,וישע,386
Genesis 4:4,יהוה,26
Genesis 4:4,אל,31
Genesis 4:4,הבל,37
Genesis 4:4,ואל,37
Genesis 4:4,מנחתו,504
Genesis 4:5,ואל,37
Genesis 4:5,קין,160
Genesis 4:5,ואל,37
Genesis 4:5,מנחתו,504
Genesis 4:5,לא,31
Genesis 4:5,שעה,375
Genesis 4:5,ויחר,224
Genesis 4:5,לקין,190
Genesis 4:5,מאד,45
Genesis 4:5,ויפלו,132
Genesis 4:5,פניו,146
Genesis 4:6,ויאמר,257
Genesis 4:6,יהוה,26
Genesis 4:6,אל,31
Genesis 4:6,קין,160
Genesis 4:6,למה,75
Genesis 4:6,חרה,213
Genesis 4:6,לך,50
Genesis 4:6,ולמה,81
Genesis 4:6,נפלו,166
Genesis 4:6,פניך,160
Genesis 4:7,הלוא,42
Genesis 4:7,אם,41
Genesis 4:7,תיטיב,431
Genesis 4:7,שאת,701
Genesis 4:7,ואם,47
Genesis 4:7,לא,31
Genesis 4:7,תיטיב,431
Genesis 4:7,לפתח,518
Genesis 4:7,חטאת,418
Genesis 4:7,רבץ,292
Genesis 4:7,ואליך,67
Genesis 4:7,תשוקתו,1212
Genesis 4:7,ואתה,412
Genesis 4:7,תמשל,770
Genesis 4:7,בו,8
Genesis 4:8,ויאמר,257
Genesis 4:8,קין,160
Genesis 4:8,אל,31
Genesis 4:8,הבל,37
Genesis 4:8,אחיו,25
Genesis 4:8,ויהי,31
Genesis 4:8,בהיותם,463
Genesis 4:8,בשדה,311
Genesis 4:8,ויקם,156
Genesis 4:8,קין,160
Genesis 4:8,אל,31
Genesis 4:8,הבל,37
Genesis 4:8,אחיו,25
Genesis 4:8,ויהרגהו,235
Genesis 4:9,ויאמר,257
Genesis 4:9,יהוה,26
Genesis 4:9,אל,31
Genesis 4:9,קין,160
Genesis 4:9,אי,11
Genesis 4:9,הבל,37
Genesis 4:9,אחיך,39
Genesis 4:9,ויאמר,257
Genesis 4:9,לא,31
Genesis 4:9,ידעתי,494
Genesis 4:9,השמר,545
Genesis 4:9,אחי,19
Genesis 4:9,אנכי,81
Genesis 4:10,ויאמר,257
Genesis 4:10,מה,45
Genesis 4:10,עשית,780
Genesis 4:10,קול,136
Genesis 4:10,דמי,54
Genesis 4:10,אחיך,39
Genesis 4:10,צעקים,310
Genesis 4:10,אלי,41
Genesis 4:10,מן,90
Genesis 4:10,האדמה,55
Genesis 4:11,ועתה,481
Genesis 4:11,ארור,407
Genesis 4:11,אתה,406
Genesis 4:11,מן,90
Genesis 4:11,האדמה,55
Genesis 4:11,אשר,501
Genesis 4:11,פצתה,575
Genesis 4:11,את,401
Genesis 4:11,פיה,95
Genesis 4:11,לקחת,538
Genesis 4:11,את,401
Genesis 4:11,דמי,54
Genesis 4:11,אחיך,39
Genesis 4:11,מידך,74
Genesis 4:12,כי,30
Genesis 4:12,תעבד,476
Genesis 4:12,את,401
Genesis 4:12,האדמה,55
Genesis 4:12,לא,31
Genesis 4:12,תסף,540
Genesis 4:12,תת,800
Genesis 4:12,כחה,33
Genesis 4:12,לך,50
Genesis 4:12,נע,120
Genesis 4:12,ונד,60
Genesis 4:12,תהיה,420
Genesis 4:12,בארץ,293
Genesis 4:13,ויאמר,257
Genesis 4:13,קין,160
Genesis 4:13,אל,31
Genesis 4:13,יהוה,26
Genesis 4:13,גדול,43
Genesis 4:13,עוני,136
Genesis 4:13,מנשא,391
Genesis 4:14,הן,55
Genesis 4:14,גרשת,903
Genesis 4:14,אתי,411
Genesis 4:14,היום,61
Genesis 4:14,מעל,140
Genesis 4:14,פני,140
Genesis 4:14,האדמה,55
Genesis 4:14,ומפניך,206
Genesis 4:14,אסתר,661
Genesis 4:14,והייתי,441
Genesis 4:14,נע,120
Genesis 4:14,ונד,60
Genesis 4:14,בארץ,293
Genesis 4:14,והיה,26
Genesis 4:14,כל,50
Genesis 4:14,מצאי,141
Genesis 4:14,יהרגני,278
Genesis 4:15,ויאמר,257
Genesis 4:15,לו,36
Genesis 4:15,יהוה,26
Genesis 4:15,לכן,100
Genesis 4:15,כל,50
Genesis 4:15,הרג,208
Genesis 4:15,קין,160
Genesis 4:15,שבעתים,822
Genesis 4:15,יקם,150
Genesis 4:15,וישם,356
Genesis 4:15,יהוה,26
Genesis 4:15,לקין,190
Genesis 4:15,אות,407
Genesis 4:15,לבלתי,472
Genesis 4:15,הכות,431
Genesis 4:15,אתו,407
Genesis 4:15,כל,50
Genesis 4:15,מצאו,137
Genesis 4:16,ויצא,107
Genesis 4:16,קין,160
Genesis 4:16,מלפני,210
Genesis 4:16,יהוה,26
Genesis 4:16,וישב,318
Genesis 4:16,בארץ,293
Genesis 4:16,נוד,60
Genesis 4:16,קדמת,544
Genesis 4:16,עדן,124
Genesis 4:17,וידע,90
Genesis 4:17,קין,160
Genesis 4:17,את,401
Genesis 4:17,אשתו,707
Genesis 4:17,ותהר,611
Genesis 4:17,ותלד,440
Genesis 4:17,את,401
Genesis 4:17,חנוך,84
Genesis 4:17,ויהי,31
Genesis 4:17,בנה,57
Genesis 4:17,עיר,280
Genesis 4:17,ויקרא,317
Genesis 4:17,שם,340
Genesis 4:17,העיר,285
Genesis 4:17,כשם,360
Genesis 4:17,בנו,58
Genesis 4:17,חנוך,84
Genesis 4:18,ויולד,56
Genesis 4:18,לחנוך,114
Genesis 4:18,את,401
Genesis 4:18,עירד,284
Genesis 4:18,ועירד,290
Genesis 4:18,ילד,44
Genesis 4:18,את,401
Genesis 4:18,מחויאל,95
Genesis 4:18,ומחייאל,105
Genesis 4:18,ילד,44
Genesis 4:18,את,401
Genesis 4:18,מתושאל,777
Genesis 4:18,ומתושאל,783
Genesis 4:18,ילד,44
Genesis 4:18,את,401
Genesis 4:18,למך,90
Genesis 4:19,ויקח,124
Genesis 4:19,לו,36
Genesis 4:19,למך,90
Genesis 4:19,שתי,710
Genesis 4:19,נשים,400
Genesis 4:19,שם,340
Genesis 4:19,האחת,414
Genesis 4:19,עדה,79
Genesis 4:19,ושם,346
Genesis 4:19,השנית,765
Genesis 4:19,צלה,125
Genesis 4:20,ותלד,440
Genesis 4:20,עדה,79
Genesis 4:20,את,401
Genesis 4:20,יבל,42
Genesis 4:20,הוא,12
Genesis 4:20,היה,20
Genesis 4:20,אבי,13
Genesis 4:20,ישב,312
Genesis 4:20,אהל,36
Genesis 4:20,ומקנה,201
Genesis 4:21,ושם,346
Genesis 4:21,אחיו,25
Genesis 4:21,יובל,48
Genesis 4:21,הוא,12
Genesis 4:21,היה,20
Genesis 4:21,אבי,13
Genesis 4:21,כל,50
Genesis 4:21,תפש,780
Genesis 4:21,כנור,276
Genesis 4:21,ועוגב,87
Genesis 4:22,וצלה,131
Genesis 4:22,גם,43
Genesis 4:22,הוא,12
Genesis 4:22,ילדה,49
Genesis 4:22,את,401
Genesis 4:22,תובל,438
Genesis 4:22,קין,160
Genesis 4:22,לטש,339
Genesis 4:22,כל,50
Genesis 4:22,חרש,508
Genesis 4:22,נחשת,758
Genesis 4:22,וברזל,245
Genesis 4:22,ואחות,421
Genesis 4:22,תובל,438
Genesis 4:22,קין,160
Genesis 4:22,נעמה,165
Genesis 4:23,ויאמר,257
Genesis 4:23,למך,90
Genesis 4:23,לנשיו,396
Genesis 4:23,עדה,79
Genesis 4:23,וצלה,131
Genesis 4:23,שמען,460
Genesis 4:23,קולי,146
Genesis 4:23,נשי,360
Genesis 4:23,למך,90
Genesis 4:23,האזנה,68
Genesis 4:23,אמרתי,651
Genesis 4:23,כי,30
Genesis 4:23,איש,311
Genesis 4:23,הרגתי,618
Genesis 4:23,לפצעי,280
Genesis 4:23,וילד,50
Genesis 4:23,לחברתי,650
Genesis 4:24,כי,30
Genesis 4:24,שבעתים,822
Genesis 4:24,יקם,150
Genesis 4:24,קין,160
Genesis 4:24,ולמך,96
Genesis 4:24,שבעים,422
Genesis 4:24,ושבעה,383
Genesis 4:25,וידע,90
Genesis 4:25,אדם,45
Genesis 4:25,עוד,80
Genesis 4:25,את,401
Genesis 4:25,אשתו,707
Genesis 4:25,ותלד,440
Genesis 4:25,בן,52
Genesis 4:25,ותקרא,707
Genesis 4:25,את,401
Genesis 4:25,שמו,346
Genesis 4:25,שת,700
Genesis 4:25,כי,30
Genesis 4:25,שת,700
Genesis 4:25,לי,40
Genesis 4:25,אלהים,86
Genesis 4:25,זרע,277
Genesis 4:25,אחר,209
Genesis 4:25,תחת,808
Genesis 4:25,הבל,37
Genesis 4:25,כי,30
Genesis 4:25,הרגו,214
Genesis 4:25,קין,160
Genesis 4:26,ולשת,736
Genesis 4:26,גם,43
Genesis 4:26,הוא,12
Genesis 4:26,ילד,44
Genesis 4:26,בן,52
Genesis 4:26,ויקרא,317
Genesis 4:26,את,401
Genesis 4:26,שמו,346
Genesis 4:26,אנוש,357
Genesis 4:26,אז,8
Genesis 4:26,הוחל,49
Genesis 4:26,לקרא,331
Genesis 4:26,בשם,342
Genesis 4:26,יהוה,26
Genesis 5:1,זה,12
Genesis 5:1,ספר,340
Genesis 5:1,תולדת,840
Genesis 5:1,אדם,45
Genesis 5:1,ביום,58
Genesis 5:1,ברא,203
Genesis 5:1,אלהים,86
Genesis 5:1,אדם,45
Genesis 5:1,בדמות,452
Genesis 5:1,אלהים,86
Genesis 5:1,עשה,375
Genesis 5:1,אתו,407
Genesis 5:2,זכר,227
Genesis 5:2,ונקבה,163
Genesis 5:2,בראם,243
Genesis 5:2,ויברך,238
Genesis 5:2,אתם,441
Genesis 5:2,ויקרא,317
Genesis 5:2,את,401
Genesis 5:2,שמם,380
Genesis 5:2,אדם,45
Genesis 5:2,ביום,58
Genesis 5:2,הבראם,248
Genesis 5:3,ויחי,34
Genesis 5:3,אדם,45
Genesis 5:3,שלשים,680
Genesis 5:3,ומאת,447
Genesis 5:3,שנה,355
Genesis 5:3,ויולד,56
Genesis 5:3,בדמותו,458
Genesis 5:3,כצלמו,186
Genesis 5:3,ויקרא,317
Genesis 5:3,את,401
Genesis 5:3,שמו,346
Genesis 5:3,שת,700
Genesis 5:4,ויהיו,37
Genesis 5:4,ימי,60
Genesis 5:4,אדם,45
Genesis 5:4,אחרי,219
Genesis 5:4,הולידו,61
Genesis 5:4,את,401
Genesis 5:4,שת,700
Genesis 5:4,שמנה,395
Genesis 5:4,מאת,441
Genesis 5:4,שנה,355
Genesis 5:4,ויולד,56
Genesis 5:4,בנים,102
Genesis 5:4,ובנות,464
Genesis 5:5,ויהיו,37
Genesis 5:5,כל,50
Genesis 5:5,ימי,60
Genesis 5:5,אדם,45
Genesis 5:5,אשר,501
Genesis 5:5,חי,18
Genesis 5:5,תשע,770
Genesis 5:5,מאות,447
Genesis 5:5,שנה,355
Genesis 5:5,ושלשים,686
Genesis 5:5,שנה,355
Genesis 5:5,וימת,456
Genesis 5:6,ויחי,34
Genesis 5:6,שת,700
Genesis 5:6,חמש,348
Genesis 5:6,שנים,400
Genesis 5:6,ומאת,447
Genesis 5:6,שנה,355
Genesis 5:6,ויולד,56
Genesis 5:6,את,401
Genesis 5:6,אנוש,357
Genesis 5:7,ויחי,34
Genesis 5:7,שת,700
Genesis 5:7,אחרי,219
Genesis 5:7,הולידו,61
Genesis 5:7,את,401
Genesis 5:7,אנוש,357
Genesis 5:7,שבע,372
Genesis 5:7,שנים,400
Genesis 5:7,ושמנה,401
Genesis 5:7,מאות,447
Genesis 5:7,שנה,355
Genesis 5:7,ויולד,56
Genesis 5:7,בנים,102
Genesis 5:7,ובנות,464
Genesis 5:8,ויהיו,37
Genesis 5:8,כל,50
Genesis 5:8,ימי,60
Genesis 5:8,שת,700
Genesis 5:8,שתים,750
Genesis 5:8,עשרה,575
Genesis 5:8,שנה,355
Genesis 5:8,ותשע,776
Genesis 5:8,מאות,447
Genesis 5:8,שנה,355
Genesis 5:8,וימת,456
Genesis 5:9,ויחי,34
Genesis 5:9,אנוש,357
Genesis 5:9,תשעים,820
Genesis 5:9,שנה,355
Genesis 5:9,ויולד,56
Genesis 5:9,את,401
Genesis 5:9,קינן,210
Genesis 5:10,ויחי,34
Genesis 5:10,אנוש,357
Genesis 5:10,אחרי,219
Genesis 5:10,הולידו,61
Genesis 5:10,את,401
Genesis 5:10,קינן,210
Genesis 5:10,חמש,348
Genesis 5:10,עשרה,575
Genesis 5:10,שנה,355
Genesis 5:10,ושמנה,401
Genesis 5:10,מאות,447
Genesis 5:10,שנה,355
Genesis 5:10,ויולד,56
Genesis 5:10,בנים,102
Genesis 5:10,ובנות,464
Genesis 5:11,ויהיו,37
Genesis 5:11,כל,50
Genesis 5:11,ימי,60
Genesis 5:11,אנוש,357
Genesis 5:11,חמש,348
Genesis 5:11,שנים,400
Genesis 5:11,ותשע,776
Genesis 5:11,מאות,447
Genesis 5:11,שנה,355
Genesis 5:11,וימת,456
Genesis 5:12,ויחי,34
Genesis 5:12,קינן,210
Genesis 5:12,שבעים,422
Genesis 5:12,שנה,355
Genesis 5:12,ויולד,56
Genesis 5:12,את,401
Genesis 5:12,מהללאל,136
Genesis 5:13,ויחי,34
Genesis 5:13,קינן,210
Genesis 5:13,אחרי,219
Genesis 5:13,הולידו,61
Genesis 5:13,את,401
Genesis 5:13,מהללאל,136
Genesis 5:13,ארבעים,323
Genesis 5:13,שנה,355
Genesis 5:13,ושמנה,401
Genesis 5:13,מאות,447
Genesis 5:13,שנה,355
Genesis 5:13,ויולד,56
Genesis 5:13,בנים,102
Genesis 5:13,ובנות,464
Genesis 5:14,ויהיו,37
Genesis 5:14,כל,50
Genesis 5:14,ימי,60
Genesis 5:14,קינן,210
Genesis 5:14,עשר,570
Genesis 5:14,שנים,400
Genesis 5:14,ותשע,776
Genesis 5:14,מאות,447
Genesis 5:14,שנה,355
Genesis 5:14,וימת,456
Genesis 5:15,ויחי,34
Genesis 5:15,מהללאל,136
Genesis 5:15,חמש,348
Genesis 5:15,שנים,400
Genesis 5:15,וששים,656
Genesis 5:15,שנה,355
Genesis 5:15,ויולד,56
Genesis 5:15,את,401
Genesis 5:15,ירד,214
Genesis 5:16,ויחי,34
Genesis 5:16,מהללאל,136
Genesis 5:16,אחרי,219
Genesis 5:16,הולידו,61
Genesis 5:16,את,401
Genesis 5:16,ירד,214
Genesis 5:16,שלשים,680
Genesis 5:16,שנה,355
Genesis 5:16,ושמנה,401
Genesis 5:16,מאות,447
Genesis 5:16,שנה,355
Genesis 5:16,ויולד,56
Genesis 5:16,בנים,102
Genesis 5:16,ובנות,464
Genesis 5:17,ויהיו,37
Genesis 5:17,כל,50
Genesis 5:17,ימי,60
Genesis 5:17,מהללאל,136
Genesis 5:17,חמש,348
Genesis 5:17,ותשעים,826
Genesis 5:17,שנה,355
Genesis 5:17,ושמנה,401
Genesis 5:17,מאות,447
Genesis 5:17,שנה,355
Genesis 5:17,וימת,456
Genesis 5:18,ויחי,34
Genesis 5:18,ירד,214
Genesis 5:18,שתים,750
Genesis 5:18,וששים,656
Genesis 5:18,שנה,355
Genesis 5:18,ומאת,447
Genesis 5:18,שנה,355
Genesis 5:18,ויולד,56
Genesis 5:18,את,401
Genesis 5:18,חנוך,84
Genesis 5:19,ויחי,34
Genesis 5:19,ירד,214
Genesis 5:19,אחרי,219
Genesis 5:19,הולידו,61
Genesis 5:19,את,401
Genesis 5:19,חנוך,84
Genesis 5:19,שמנה,395
Genesis 5:19,מאות,447
Genesis 5:19,שנה,355
Genesis 5:19,ויולד,56
Genesis 5:19,בנים,102
Genesis 5:19,ובנות,464
Genesis 5:20,ויהיו,37
Genesis 5:20,כל,50
Genesis 5:20,ימי,60
Genesis 5:20,ירד,214
Genesis 5:20,שתים,750
Genesis 5:20,וששים,656
Genesis 5:20,שנה,355
Genesis 5:20,ותשע,776
Genesis 5:20,מאות,447
Genesis 5:20,שנה,355
Genesis 5:20,וימת,456
Genesis 5:21,ויחי,34
Genesis 5:21,חנוך,84
Genesis 5:21,חמש,348
Genesis 5:21,וששים,656
Genesis 5:21,שנה,355
Genesis 5:21,ויולד,56
Genesis 5:21,את,401
Genesis 5:21,מתושלח,784
Genesis 5:22,ויתהלך,471
Genesis 5:22,חנוך,84
Genesis 5:22,את,401
Genesis 5:22,האלהים,91
Genesis 5:22,אחרי,219
Genesis 5:22,הולידו,61
Genesis 5:22,את,401
Genesis 5:22,מתושלח,784
Genesis 5:22,שלש,630
Genesis 5:22,מאות,447
Genesis 5:22,שנה,355
Genesis 5:22,ויולד,56
Genesis 5:22,בנים,102
Genesis 5:22,ובנות,464
Genesis 5:23,ויהי,31
Genesis 5:23,כל,50
Genesis 5:23,ימי,60
Genesis 5:23,חנוך,84
Genesis 5:23,חמש,348
Genesis 5:23,וששים,656
Genesis 5:23,שנה,355
Genesis 5:23,ושלש,636
Genesis 5:23,מאות,447
Genesis 5:23,שנה,355
Genesis 5:24,ויתהלך,471
Genesis 5:24,חנוך,84
Genesis 5:24,את,401
Genesis 5:24,האלהים,91
Genesis 5:24,ואיננו,123
Genesis 5:24,כי,30
Genesis 5:24,לקח,138
Genesis 5:24,אתו,407
Genesis 5:24,אלהים,86
Genesis 5:25,ויחי,34
Genesis 5:25,מתושלח,784
Genesis 5:25,שבע,372
Genesis 5:25,ושמנים,446
Genesis 5:25,שנה,355
Genesis 5:25,ומאת,447
Genesis 5:25,שנה,355
Genesis 5:25,ויולד,56
Genesis 5:25,את,401
Genesis 5:25,למך,90
Genesis 5:26,ויחי,34
Genesis 5:26,מתושלח,784
Genesis 5:26,אחרי,219
Genesis 5:26,הולידו,61
Genesis 5:26,את,401
Genesis 5:26,למך,90
Genesis 5:26,שתים,750
Genesis 5:26,ושמונים,452
Genesis 5:26,שנה,355
Genesis 5:26,ושבע,378
Genesis 5:26,מאות,447
Genesis 5:26,שנה,355
Genesis 5:26,ויולד,56
Genesis 5:26,בנים,102
Genesis 5:26,ובנות,464
Genesis 5:27,ויהיו,37
Genesis 5:27,כל,50
Genesis 5:27,ימי,60
Genesis 5:27,מתושלח,784
